order_id,date,category,city,payment_method,status,unit_price,quantity,revenue,month,month_n,quarter
ORD-1754,2023-02-20,Sports,Yogyakarta,Credit Card,Returned,339423,1,0,2023-02,2,Q1
ORD-1755,2023-10-17,Fashion,Yogyakarta,Bank Transfer,Cancelled,448267,3,0,2023-10,10,Q4
ORD-1756,2023-08-15,Fashion,Jakarta,COD,Completed,216325,1,216325,2023-08,8,Q3
ORD-1757,2023-07-14,Sports,Medan,E-Wallet,Completed,840440,2,1680880,2023-07,7,Q3
ORD-1758,2023-11-23,Home & Living,Surabaya,COD,Completed,412361,5,2061805,2023-11,11,Q4
ORD-1759,2023-10-15,Electronics,Makassar,Credit Card,Completed,2879686,4,11518744,2023-10,10,Q4
ORD-1760,2023-02-25,Electronics,Surabaya,Credit Card,Completed,893596,4,3574384,2023-02,2,Q1
ORD-1761,2023-04-24,Electronics,Makassar,Credit Card,Completed,1973580,1,1973580,2023-04,4,Q2
ORD-1762,2023-04-01,Beauty & Health,Medan,Credit Card,Completed,343812,1,343812,2023-04,4,Q2
ORD-1763,2023-09-29,Fashion,Jakarta,Credit Card,Cancelled,238435,1,0,2023-09,9,Q3
ORD-1764,2023-01-13,Electronics,Bandung,E-Wallet,Completed,3135861,2,6271722,2023-01,1,Q1
ORD-1765,2023-07-28,Books & Stationery,Makassar,COD,Cancelled,167348,4,0,2023-07,7,Q3
ORD-1766,2023-10-06,Beauty & Health,Yogyakarta,COD,Cancelled,301522,3,0,2023-10,10,Q4
ORD-1767,2023-11-17,Electronics,Jakarta,Credit Card,Completed,1810646,1,1810646,2023-11,11,Q4
ORD-1768,2023-05-05,Beauty & Health,Medan,COD,Completed,263682,5,1318410,2023-05,5,Q2
ORD-1769,2023-10-27,Home & Living,Jakarta,Bank Transfer,Completed,593144,5,2965720,2023-10,10,Q4
ORD-1770,2023-02-10,Electronics,Jakarta,Credit Card,Completed,2167386,1,2167386,2023-02,2,Q1
ORD-1771,2023-11-05,Fashion,Surabaya,COD,Completed,474156,2,948312,2023-11,11,Q4
ORD-1772,2023-02-16,Sports,Jakarta,E-Wallet,Completed,574305,1,574305,2023-02,2,Q1
ORD-1773,2023-05-26,Fashion,Yogyakarta,Credit Card,Completed,226136,1,226136,2023-05,5,Q2
ORD-1774,2023-10-19,Beauty & Health,Jakarta,Bank Transfer,Returned,167016,2,0,2023-10,10,Q4
ORD-1775,2023-02-24,Fashion,Yogyakarta,Credit Card,Completed,127901,2,255802,2023-02,2,Q1
ORD-1776,2023-03-25,Electronics,Jakarta,E-Wallet,Returned,1652873,2,0,2023-03,3,Q1
ORD-1777,2023-09-21,Electronics,Jakarta,Bank Transfer,Completed,2996752,5,14983760,2023-09,9,Q3
ORD-1778,2023-09-20,Fashion,Jakarta,COD,Completed,522081,5,2610405,2023-09,9,Q3
ORD-1779,2023-08-23,Electronics,Jakarta,Credit Card,Completed,1357402,1,1357402,2023-08,8,Q3
ORD-1780,2023-09-11,Electronics,Jakarta,Bank Transfer,Completed,3627131,1,3627131,2023-09,9,Q3
ORD-1781,2023-07-18,Sports,Jakarta,Bank Transfer,Cancelled,632018,1,0,2023-07,7,Q3
ORD-1782,2023-04-02,Books & Stationery,Bandung,Bank Transfer,Completed,221725,1,221725,2023-04,4,Q2
ORD-1783,2023-05-07,Home & Living,Jakarta,Bank Transfer,Completed,669735,1,669735,2023-05,5,Q2
ORD-1784,2023-03-08,Sports,Surabaya,E-Wallet,Completed,816844,1,816844,2023-03,3,Q1
ORD-1785,2023-11-28,Electronics,Surabaya,COD,Completed,1005130,1,1005130,2023-11,11,Q4
ORD-1786,2023-08-01,Books & Stationery,Yogyakarta,COD,Completed,89298,2,178596,2023-08,8,Q3
ORD-1787,2023-05-27,Electronics,Semarang,E-Wallet,Completed,776444,1,776444,2023-05,5,Q2
ORD-1788,2023-06-18,Books & Stationery,Surabaya,COD,Completed,183564,4,734256,2023-06,6,Q2
ORD-1789,2023-12-12,Books & Stationery,Jakarta,E-Wallet,Completed,112943,5,564715,2023-12,12,Q4
ORD-1790,2023-02-25,Home & Living,Jakarta,E-Wallet,Cancelled,725656,2,0,2023-02,2,Q1
ORD-1791,2023-08-02,Books & Stationery,Makassar,Bank Transfer,Completed,111897,2,223794,2023-08,8,Q3
ORD-1792,2023-07-04,Beauty & Health,Jakarta,Bank Transfer,Completed,384960,4,1539840,2023-07,7,Q3
ORD-1793,2023-08-12,Fashion,Jakarta,Bank Transfer,Completed,190349,5,951745,2023-08,8,Q3
ORD-1794,2023-01-07,Fashion,Jakarta,Bank Transfer,Completed,211686,1,211686,2023-01,1,Q1
ORD-1795,2023-11-15,Beauty & Health,Jakarta,Credit Card,Completed,212715,2,425430,2023-11,11,Q4
ORD-1796,2023-12-07,Electronics,Jakarta,COD,Completed,1975462,4,7901848,2023-12,12,Q4
ORD-1797,2023-07-26,Beauty & Health,Medan,Bank Transfer,Completed,215533,3,646599,2023-07,7,Q3
ORD-1798,2023-09-12,Books & Stationery,Jakarta,Credit Card,Completed,192592,1,192592,2023-09,9,Q3
ORD-1799,2023-12-03,Electronics,Bandung,Bank Transfer,Completed,1040854,5,5204270,2023-12,12,Q4
ORD-1800,2023-09-16,Home & Living,Jakarta,Credit Card,Completed,420851,2,841702,2023-09,9,Q3
ORD-1801,2023-02-25,Sports,Jakarta,Credit Card,Completed,913281,1,913281,2023-02,2,Q1
ORD-1802,2023-07-30,Books & Stationery,Semarang,Credit Card,Completed,60191,1,60191,2023-07,7,Q3
ORD-1803,2023-08-10,Books & Stationery,Jakarta,Bank Transfer,Returned,226545,4,0,2023-08,8,Q3
ORD-1804,2023-06-04,Beauty & Health,Yogyakarta,Bank Transfer,Completed,445074,1,445074,2023-06,6,Q2
ORD-1805,2023-09-26,Books & Stationery,Bandung,E-Wallet,Cancelled,64327,1,0,2023-09,9,Q3
ORD-1806,2023-12-08,Home & Living,Jakarta,E-Wallet,Completed,378890,1,378890,2023-12,12,Q4
ORD-1807,2023-12-04,Electronics,Makassar,Bank Transfer,Completed,1867201,1,1867201,2023-12,12,Q4
ORD-1808,2023-06-14,Beauty & Health,Jakarta,Bank Transfer,Completed,369500,2,739000,2023-06,6,Q2
ORD-1809,2023-02-11,Home & Living,Yogyakarta,Bank Transfer,Completed,592148,4,2368592,2023-02,2,Q1
ORD-1810,2023-12-26,Electronics,Jakarta,E-Wallet,Completed,2683097,2,5366194,2023-12,12,Q4
ORD-1811,2023-11-03,Beauty & Health,Yogyakarta,Credit Card,Completed,362703,1,362703,2023-11,11,Q4
ORD-1812,2023-02-15,Home & Living,Jakarta,Credit Card,Cancelled,257585,1,0,2023-02,2,Q1
ORD-1813,2023-12-03,Electronics,Surabaya,E-Wallet,Completed,3249628,1,3249628,2023-12,12,Q4
ORD-1814,2023-11-14,Beauty & Health,Medan,Bank Transfer,Completed,344023,2,688046,2023-11,11,Q4
ORD-1815,2023-07-09,Home & Living,Semarang,Credit Card,Completed,579139,1,579139,2023-07,7,Q3
ORD-1816,2023-08-04,Beauty & Health,Semarang,Credit Card,Completed,410304,1,410304,2023-08,8,Q3
ORD-1817,2023-05-26,Electronics,Yogyakarta,COD,Completed,2850919,4,11403676,2023-05,5,Q2
ORD-1818,2023-01-20,Electronics,Semarang,COD,Completed,1355099,2,2710198,2023-01,1,Q1
ORD-1819,2023-05-03,Fashion,Jakarta,E-Wallet,Completed,339872,2,679744,2023-05,5,Q2
ORD-1820,2023-10-21,Books & Stationery,Jakarta,Bank Transfer,Completed,141368,2,282736,2023-10,10,Q4
ORD-1821,2023-01-02,Electronics,Jakarta,Bank Transfer,Returned,915652,1,0,2023-01,1,Q1
ORD-1822,2023-05-02,Beauty & Health,Surabaya,COD,Completed,433669,4,1734676,2023-05,5,Q2
ORD-1823,2023-05-26,Electronics,Surabaya,COD,Completed,1135731,2,2271462,2023-05,5,Q2
ORD-1824,2023-07-16,Fashion,Bandung,Credit Card,Cancelled,473730,2,0,2023-07,7,Q3
ORD-1825,2023-12-02,Sports,Jakarta,E-Wallet,Completed,635234,3,1905702,2023-12,12,Q4
ORD-1826,2023-05-07,Home & Living,Medan,Credit Card,Completed,192942,4,771768,2023-05,5,Q2
ORD-1827,2023-05-07,Electronics,Jakarta,Credit Card,Completed,3524242,2,7048484,2023-05,5,Q2
ORD-1828,2023-09-27,Fashion,Jakarta,E-Wallet,Completed,550918,1,550918,2023-09,9,Q3
ORD-1829,2023-06-15,Electronics,Surabaya,Bank Transfer,Completed,2322773,1,2322773,2023-06,6,Q2
ORD-1830,2023-03-23,Beauty & Health,Medan,COD,Completed,172419,1,172419,2023-03,3,Q1
ORD-1831,2023-06-15,Home & Living,Medan,Credit Card,Completed,260136,5,1300680,2023-06,6,Q2
ORD-1832,2023-02-21,Electronics,Bandung,Bank Transfer,Completed,1840177,1,1840177,2023-02,2,Q1
ORD-1833,2023-03-06,Fashion,Jakarta,COD,Completed,252714,1,252714,2023-03,3,Q1
ORD-1834,2023-07-01,Fashion,Bandung,COD,Returned,378345,5,0,2023-07,7,Q3
ORD-1835,2023-06-02,Sports,Jakarta,Credit Card,Completed,1021783,1,1021783,2023-06,6,Q2
ORD-1836,2023-11-30,Books & Stationery,Surabaya,Bank Transfer,Completed,156741,1,156741,2023-11,11,Q4
ORD-1837,2023-05-13,Electronics,Surabaya,E-Wallet,Completed,3419793,1,3419793,2023-05,5,Q2
ORD-1838,2023-07-31,Home & Living,Jakarta,Credit Card,Returned,630615,2,0,2023-07,7,Q3
ORD-1839,2023-08-19,Fashion,Jakarta,COD,Completed,362623,2,725246,2023-08,8,Q3
ORD-1840,2023-01-05,Fashion,Makassar,COD,Completed,552303,1,552303,2023-01,1,Q1
ORD-1841,2023-08-31,Home & Living,Makassar,Credit Card,Cancelled,504957,2,0,2023-08,8,Q3
ORD-1842,2023-03-06,Sports,Surabaya,Credit Card,Completed,939647,2,1879294,2023-03,3,Q1
ORD-1843,2023-12-17,Books & Stationery,Jakarta,Credit Card,Cancelled,102899,2,0,2023-12,12,Q4
ORD-1844,2023-02-24,Beauty & Health,Jakarta,COD,Completed,136372,1,136372,2023-02,2,Q1
ORD-1845,2023-06-01,Fashion,Surabaya,Credit Card,Completed,552657,5,2763285,2023-06,6,Q2
ORD-1846,2023-02-01,Home & Living,Semarang,Bank Transfer,Returned,586190,2,0,2023-02,2,Q1
ORD-1847,2023-12-30,Fashion,Jakarta,Bank Transfer,Completed,569546,5,2847730,2023-12,12,Q4
ORD-1848,2023-07-03,Beauty & Health,Medan,E-Wallet,Completed,427617,1,427617,2023-07,7,Q3
ORD-1849,2023-08-06,Fashion,Jakarta,Credit Card,Completed,151814,3,455442,2023-08,8,Q3
ORD-1850,2023-01-25,Home & Living,Makassar,Credit Card,Returned,525678,1,0,2023-01,1,Q1
ORD-1851,2023-10-01,Electronics,Surabaya,COD,Completed,1874893,1,1874893,2023-10,10,Q4
ORD-1852,2023-03-18,Electronics,Medan,COD,Completed,2627575,2,5255150,2023-03,3,Q1
ORD-1853,2023-11-24,Sports,Jakarta,E-Wallet,Completed,876616,2,1753232,2023-11,11,Q4
ORD-1854,2023-03-16,Electronics,Bandung,Credit Card,Completed,1591770,1,1591770,2023-03,3,Q1
ORD-1855,2023-03-11,Beauty & Health,Jakarta,Bank Transfer,Completed,290447,4,1161788,2023-03,3,Q1
ORD-1856,2023-01-14,Electronics,Jakarta,E-Wallet,Completed,2876185,1,2876185,2023-01,1,Q1
ORD-1857,2023-06-22,Electronics,Semarang,Credit Card,Completed,1153293,3,3459879,2023-06,6,Q2
ORD-1858,2023-07-26,Electronics,Semarang,COD,Completed,3192200,1,3192200,2023-07,7,Q3
ORD-1859,2023-01-24,Electronics,Semarang,E-Wallet,Completed,2568328,5,12841640,2023-01,1,Q1
ORD-1860,2023-10-11,Sports,Bandung,Credit Card,Completed,1007611,5,5038055,2023-10,10,Q4
ORD-1861,2023-06-15,Fashion,Yogyakarta,COD,Cancelled,294764,4,0,2023-06,6,Q2
ORD-1862,2023-07-11,Books & Stationery,Jakarta,COD,Cancelled,68047,1,0,2023-07,7,Q3
ORD-1863,2023-06-10,Beauty & Health,Jakarta,Credit Card,Completed,272340,2,544680,2023-06,6,Q2
ORD-1864,2023-05-27,Fashion,Jakarta,Bank Transfer,Completed,167905,2,335810,2023-05,5,Q2
ORD-1865,2023-07-24,Beauty & Health,Bandung,Bank Transfer,Completed,439029,2,878058,2023-07,7,Q3
ORD-1866,2023-02-26,Beauty & Health,Surabaya,Bank Transfer,Completed,103926,1,103926,2023-02,2,Q1
ORD-1867,2023-03-08,Home & Living,Jakarta,Credit Card,Completed,702452,1,702452,2023-03,3,Q1
ORD-1868,2023-11-11,Fashion,Bandung,E-Wallet,Completed,387551,4,1550204,2023-11,11,Q4
ORD-1869,2023-12-12,Fashion,Yogyakarta,COD,Completed,309310,2,618620,2023-12,12,Q4
ORD-1870,2023-05-17,Sports,Surabaya,Bank Transfer,Cancelled,265307,5,0,2023-05,5,Q2
ORD-1871,2023-04-09,Books & Stationery,Jakarta,Credit Card,Completed,165711,4,662844,2023-04,4,Q2
ORD-1872,2023-08-24,Sports,Jakarta,E-Wallet,Completed,701585,4,2806340,2023-08,8,Q3
ORD-1873,2023-05-30,Fashion,Jakarta,Bank Transfer,Completed,265441,2,530882,2023-05,5,Q2
ORD-1874,2023-01-10,Home & Living,Jakarta,COD,Returned,812155,5,0,2023-01,1,Q1
ORD-1875,2023-02-26,Beauty & Health,Bandung,Bank Transfer,Completed,199479,5,997395,2023-02,2,Q1
ORD-1876,2023-09-19,Beauty & Health,Bandung,Credit Card,Completed,251901,1,251901,2023-09,9,Q3
ORD-1877,2023-08-29,Electronics,Medan,Credit Card,Completed,2381287,3,7143861,2023-08,8,Q3
ORD-1878,2023-01-10,Beauty & Health,Surabaya,E-Wallet,Completed,126083,3,378249,2023-01,1,Q1
ORD-1879,2023-03-23,Electronics,Yogyakarta,Credit Card,Completed,3546485,2,7092970,2023-03,3,Q1
ORD-1880,2023-03-26,Fashion,Jakarta,E-Wallet,Completed,312268,1,312268,2023-03,3,Q1
ORD-1881,2023-09-03,Sports,Surabaya,Credit Card,Completed,277854,2,555708,2023-09,9,Q3
ORD-1882,2023-01-08,Electronics,Yogyakarta,Bank Transfer,Completed,1911873,1,1911873,2023-01,1,Q1
ORD-1883,2023-02-07,Electronics,Jakarta,Bank Transfer,Completed,2550607,2,5101214,2023-02,2,Q1
ORD-1884,2023-10-19,Electronics,Jakarta,COD,Cancelled,2290958,4,0,2023-10,10,Q4
ORD-1885,2023-03-07,Books & Stationery,Semarang,COD,Completed,179462,2,358924,2023-03,3,Q1
ORD-1886,2023-08-27,Beauty & Health,Jakarta,Credit Card,Completed,109974,1,109974,2023-08,8,Q3
ORD-1887,2023-03-28,Fashion,Medan,Bank Transfer,Completed,267270,4,1069080,2023-03,3,Q1
ORD-1888,2023-02-06,Sports,Jakarta,Credit Card,Completed,898153,5,4490765,2023-02,2,Q1
ORD-1889,2023-03-30,Sports,Medan,Bank Transfer,Completed,277110,1,277110,2023-03,3,Q1
ORD-1890,2023-09-21,Fashion,Jakarta,Bank Transfer,Completed,552742,1,552742,2023-09,9,Q3
ORD-1891,2023-11-09,Home & Living,Jakarta,COD,Cancelled,239327,2,0,2023-11,11,Q4
ORD-1892,2023-10-31,Home & Living,Bandung,COD,Returned,759117,1,0,2023-10,10,Q4
ORD-1893,2023-05-25,Home & Living,Jakarta,Bank Transfer,Completed,427551,4,1710204,2023-05,5,Q2
ORD-1894,2023-09-01,Electronics,Surabaya,Bank Transfer,Completed,2586627,2,5173254,2023-09,9,Q3
ORD-1895,2023-03-16,Sports,Jakarta,COD,Completed,338425,2,676850,2023-03,3,Q1
ORD-1896,2023-04-17,Beauty & Health,Jakarta,E-Wallet,Completed,113820,4,455280,2023-04,4,Q2
ORD-1897,2023-11-24,Fashion,Jakarta,Credit Card,Completed,232969,5,1164845,2023-11,11,Q4
ORD-1898,2023-01-05,Fashion,Jakarta,Bank Transfer,Completed,188926,1,188926,2023-01,1,Q1
ORD-1899,2023-02-01,Electronics,Semarang,Bank Transfer,Returned,1687217,2,0,2023-02,2,Q1
ORD-1900,2023-03-17,Electronics,Jakarta,Credit Card,Completed,2293149,1,2293149,2023-03,3,Q1
ORD-1901,2023-01-10,Home & Living,Surabaya,Credit Card,Cancelled,587131,2,0,2023-01,1,Q1
ORD-1902,2023-03-08,Electronics,Jakarta,Credit Card,Cancelled,3119604,4,0,2023-03,3,Q1
ORD-1903,2023-08-01,Fashion,Jakarta,E-Wallet,Completed,453119,3,1359357,2023-08,8,Q3
ORD-1904,2023-06-03,Beauty & Health,Semarang,Credit Card,Completed,309152,3,927456,2023-06,6,Q2
ORD-1905,2023-11-22,Electronics,Jakarta,Credit Card,Completed,1985346,2,3970692,2023-11,11,Q4
ORD-1906,2023-10-26,Books & Stationery,Makassar,Credit Card,Completed,137523,2,275046,2023-10,10,Q4
ORD-1907,2023-05-05,Electronics,Jakarta,E-Wallet,Completed,1993562,1,1993562,2023-05,5,Q2
ORD-1908,2023-04-05,Fashion,Medan,COD,Completed,546083,5,2730415,2023-04,4,Q2
ORD-1909,2023-05-19,Fashion,Bandung,Bank Transfer,Returned,240000,1,0,2023-05,5,Q2
ORD-1910,2023-08-04,Electronics,Semarang,Bank Transfer,Completed,767162,2,1534324,2023-08,8,Q3
ORD-1911,2023-04-08,Electronics,Bandung,COD,Completed,2703959,2,5407918,2023-04,4,Q2
ORD-1912,2023-08-16,Home & Living,Bandung,Credit Card,Cancelled,316723,3,0,2023-08,8,Q3
ORD-1913,2023-05-30,Books & Stationery,Jakarta,Credit Card,Completed,216621,1,216621,2023-05,5,Q2
ORD-1914,2023-07-21,Electronics,Jakarta,Credit Card,Completed,3327138,4,13308552,2023-07,7,Q3
ORD-1915,2023-06-09,Home & Living,Semarang,Credit Card,Completed,228709,3,686127,2023-06,6,Q2
ORD-1916,2023-04-18,Home & Living,Jakarta,Bank Transfer,Completed,249471,1,249471,2023-04,4,Q2
ORD-1917,2023-12-13,Sports,Surabaya,COD,Cancelled,625944,3,0,2023-12,12,Q4
ORD-1918,2023-10-06,Fashion,Medan,E-Wallet,Completed,429611,1,429611,2023-10,10,Q4
ORD-1919,2023-02-21,Fashion,Jakarta,Bank Transfer,Completed,262454,2,524908,2023-02,2,Q1
ORD-1920,2023-11-13,Fashion,Makassar,COD,Completed,483398,4,1933592,2023-11,11,Q4
ORD-1921,2023-06-27,Home & Living,Medan,Credit Card,Completed,591441,1,591441,2023-06,6,Q2
ORD-1922,2023-11-23,Sports,Bandung,Credit Card,Completed,482852,2,965704,2023-11,11,Q4
ORD-1923,2023-10-19,Electronics,Semarang,E-Wallet,Cancelled,826114,1,0,2023-10,10,Q4
ORD-1924,2023-06-05,Fashion,Jakarta,E-Wallet,Completed,500075,5,2500375,2023-06,6,Q2
ORD-1925,2023-01-09,Sports,Jakarta,Credit Card,Completed,390393,4,1561572,2023-01,1,Q1
ORD-1926,2023-04-09,Sports,Surabaya,Bank Transfer,Completed,910957,3,2732871,2023-04,4,Q2
ORD-1927,2023-07-17,Books & Stationery,Jakarta,E-Wallet,Completed,127355,1,127355,2023-07,7,Q3
ORD-1928,2023-08-20,Home & Living,Medan,E-Wallet,Completed,578954,3,1736862,2023-08,8,Q3
ORD-1929,2023-04-05,Fashion,Semarang,E-Wallet,Returned,561474,4,0,2023-04,4,Q2
ORD-1930,2023-02-20,Beauty & Health,Surabaya,Bank Transfer,Completed,400904,3,1202712,2023-02,2,Q1
ORD-1931,2023-11-01,Home & Living,Jakarta,Credit Card,Completed,435063,1,435063,2023-11,11,Q4
ORD-1932,2023-12-26,Electronics,Makassar,Bank Transfer,Completed,1376666,3,4129998,2023-12,12,Q4
ORD-1933,2023-07-11,Beauty & Health,Surabaya,Credit Card,Completed,369052,1,369052,2023-07,7,Q3
ORD-1934,2023-03-04,Home & Living,Surabaya,COD,Completed,478156,1,478156,2023-03,3,Q1
ORD-1935,2023-04-10,Electronics,Surabaya,Bank Transfer,Completed,1326125,4,5304500,2023-04,4,Q2
ORD-1936,2023-01-07,Home & Living,Semarang,Bank Transfer,Completed,808097,2,1616194,2023-01,1,Q1
ORD-1937,2023-11-30,Beauty & Health,Bandung,E-Wallet,Cancelled,161317,2,0,2023-11,11,Q4
ORD-1938,2023-02-12,Books & Stationery,Medan,Bank Transfer,Completed,52403,2,104806,2023-02,2,Q1
ORD-1939,2023-07-30,Electronics,Yogyakarta,Bank Transfer,Completed,810839,4,3243356,2023-07,7,Q3
ORD-1940,2023-04-11,Fashion,Jakarta,E-Wallet,Completed,436157,1,436157,2023-04,4,Q2
ORD-1941,2023-07-22,Beauty & Health,Surabaya,COD,Completed,328203,3,984609,2023-07,7,Q3
ORD-1942,2023-08-26,Fashion,Yogyakarta,E-Wallet,Cancelled,280520,1,0,2023-08,8,Q3
ORD-1943,2023-10-30,Home & Living,Surabaya,Credit Card,Returned,399007,2,0,2023-10,10,Q4
ORD-1944,2023-03-17,Home & Living,Medan,E-Wallet,Completed,412645,2,825290,2023-03,3,Q1
ORD-1945,2023-01-05,Electronics,Semarang,E-Wallet,Cancelled,2790475,4,0,2023-01,1,Q1
ORD-1946,2023-02-19,Beauty & Health,Bandung,Credit Card,Cancelled,110928,1,0,2023-02,2,Q1
ORD-1947,2023-11-25,Beauty & Health,Medan,Credit Card,Returned,424481,1,0,2023-11,11,Q4
ORD-1948,2023-11-15,Fashion,Yogyakarta,COD,Completed,236260,1,236260,2023-11,11,Q4
ORD-1949,2023-08-07,Books & Stationery,Yogyakarta,Credit Card,Completed,237437,3,712311,2023-08,8,Q3
ORD-1950,2023-08-08,Sports,Surabaya,E-Wallet,Completed,354079,2,708158,2023-08,8,Q3
ORD-1951,2023-08-31,Home & Living,Jakarta,Bank Transfer,Cancelled,715082,1,0,2023-08,8,Q3
ORD-1952,2023-03-06,Home & Living,Surabaya,Bank Transfer,Completed,331388,1,331388,2023-03,3,Q1
ORD-1953,2023-11-30,Fashion,Bandung,Credit Card,Completed,165423,1,165423,2023-11,11,Q4
ORD-1954,2023-06-02,Books & Stationery,Surabaya,E-Wallet,Completed,213737,4,854948,2023-06,6,Q2
ORD-1955,2023-05-20,Home & Living,Medan,Bank Transfer,Completed,776125,3,2328375,2023-05,5,Q2
ORD-1956,2023-07-09,Home & Living,Surabaya,Bank Transfer,Completed,457499,5,2287495,2023-07,7,Q3
ORD-1957,2023-01-18,Sports,Bandung,E-Wallet,Cancelled,800012,5,0,2023-01,1,Q1
ORD-1958,2023-03-02,Fashion,Jakarta,E-Wallet,Completed,403532,4,1614128,2023-03,3,Q1
ORD-1959,2023-09-27,Sports,Medan,COD,Cancelled,926483,4,0,2023-09,9,Q3
ORD-1960,2023-01-31,Electronics,Bandung,Bank Transfer,Completed,1695167,1,1695167,2023-01,1,Q1
ORD-1961,2023-08-09,Fashion,Jakarta,Bank Transfer,Completed,386836,4,1547344,2023-08,8,Q3
ORD-1962,2023-03-31,Fashion,Jakarta,COD,Completed,367686,3,1103058,2023-03,3,Q1
ORD-1963,2023-05-23,Books & Stationery,Medan,E-Wallet,Completed,114742,1,114742,2023-05,5,Q2
ORD-1964,2023-04-16,Sports,Surabaya,Credit Card,Completed,958822,5,4794110,2023-04,4,Q2
ORD-1965,2023-05-10,Home & Living,Jakarta,Credit Card,Completed,291114,1,291114,2023-05,5,Q2
ORD-1966,2023-09-20,Home & Living,Makassar,COD,Completed,279656,2,559312,2023-09,9,Q3
ORD-1967,2023-04-19,Beauty & Health,Medan,Bank Transfer,Completed,297687,2,595374,2023-04,4,Q2
ORD-1968,2023-07-26,Books & Stationery,Makassar,E-Wallet,Completed,172423,5,862115,2023-07,7,Q3
ORD-1969,2023-06-23,Beauty & Health,Surabaya,Bank Transfer,Completed,160062,1,160062,2023-06,6,Q2
ORD-1970,2023-08-31,Fashion,Surabaya,Credit Card,Completed,320358,5,1601790,2023-08,8,Q3
ORD-1971,2023-12-08,Electronics,Semarang,E-Wallet,Completed,3589691,3,10769073,2023-12,12,Q4
ORD-1972,2023-09-25,Home & Living,Surabaya,Credit Card,Completed,347632,4,1390528,2023-09,9,Q3
ORD-1973,2023-03-20,Home & Living,Medan,Bank Transfer,Completed,642852,1,642852,2023-03,3,Q1
ORD-1974,2023-01-12,Fashion,Jakarta,Bank Transfer,Completed,495074,1,495074,2023-01,1,Q1
ORD-1975,2023-04-06,Electronics,Surabaya,Bank Transfer,Completed,2094386,1,2094386,2023-04,4,Q2
ORD-1976,2023-08-06,Sports,Jakarta,E-Wallet,Completed,997521,1,997521,2023-08,8,Q3
ORD-1977,2023-01-19,Electronics,Jakarta,E-Wallet,Completed,2959970,2,5919940,2023-01,1,Q1
ORD-1978,2023-07-01,Home & Living,Jakarta,E-Wallet,Completed,495547,2,991094,2023-07,7,Q3
ORD-1979,2023-08-06,Books & Stationery,Jakarta,Credit Card,Completed,155673,1,155673,2023-08,8,Q3
ORD-1980,2023-05-02,Fashion,Makassar,Credit Card,Completed,471306,1,471306,2023-05,5,Q2
ORD-1981,2023-10-09,Electronics,Jakarta,Bank Transfer,Completed,2526570,5,12632850,2023-10,10,Q4
ORD-1982,2023-02-08,Home & Living,Bandung,COD,Completed,790088,2,1580176,2023-02,2,Q1
ORD-1983,2023-01-28,Sports,Yogyakarta,COD,Completed,509786,3,1529358,2023-01,1,Q1
ORD-1984,2023-09-23,Beauty & Health,Bandung,COD,Completed,197958,1,197958,2023-09,9,Q3
ORD-1985,2023-06-30,Books & Stationery,Jakarta,Bank Transfer,Completed,88129,1,88129,2023-06,6,Q2
ORD-1986,2023-09-09,Electronics,Medan,Bank Transfer,Completed,863348,3,2590044,2023-09,9,Q3
ORD-1987,2023-06-08,Beauty & Health,Bandung,Bank Transfer,Returned,105485,5,0,2023-06,6,Q2
ORD-1988,2023-03-31,Home & Living,Medan,Credit Card,Cancelled,784038,4,0,2023-03,3,Q1
ORD-1989,2023-10-26,Sports,Medan,Credit Card,Completed,779850,2,1559700,2023-10,10,Q4
ORD-1990,2023-10-19,Electronics,Makassar,COD,Completed,2731597,1,2731597,2023-10,10,Q4
ORD-1991,2023-09-11,Sports,Bandung,Credit Card,Completed,726299,1,726299,2023-09,9,Q3
ORD-1992,2023-04-10,Beauty & Health,Jakarta,Credit Card,Completed,395718,2,791436,2023-04,4,Q2
ORD-1993,2023-08-04,Fashion,Bandung,Credit Card,Completed,365133,1,365133,2023-08,8,Q3
ORD-1994,2023-05-12,Electronics,Jakarta,COD,Completed,3361232,2,6722464,2023-05,5,Q2
ORD-1995,2023-02-03,Sports,Semarang,E-Wallet,Completed,511933,3,1535799,2023-02,2,Q1
ORD-1996,2023-12-01,Electronics,Jakarta,E-Wallet,Completed,3530122,2,7060244,2023-12,12,Q4
ORD-1997,2023-02-19,Fashion,Jakarta,COD,Returned,474328,4,0,2023-02,2,Q1
ORD-1998,2023-12-13,Fashion,Yogyakarta,Bank Transfer,Completed,253588,2,507176,2023-12,12,Q4
ORD-1999,2023-06-12,Sports,Bandung,E-Wallet,Returned,683831,1,0,2023-06,6,Q2
ORD-2000,2023-03-09,Home & Living,Surabaya,Credit Card,Cancelled,548121,1,0,2023-03,3,Q1
ORD-2001,2023-07-17,Home & Living,Surabaya,Credit Card,Completed,271529,3,814587,2023-07,7,Q3
ORD-2002,2023-11-15,Fashion,Yogyakarta,COD,Completed,420621,4,1682484,2023-11,11,Q4
ORD-2003,2023-09-25,Beauty & Health,Jakarta,E-Wallet,Completed,203322,2,406644,2023-09,9,Q3
ORD-2004,2023-10-22,Beauty & Health,Yogyakarta,Bank Transfer,Completed,108845,5,544225,2023-10,10,Q4
ORD-2005,2023-08-29,Sports,Jakarta,Bank Transfer,Completed,1006871,2,2013742,2023-08,8,Q3
